video,camera,date,common_name,species,count,notes,month,sample_month,sample,individual,behaviour,water_interaction
1st Sept am 2 beavers (105).MP4,CROP07,01/09/2023 00:24,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,N
1st Sept am 2 beavers (105).MP4,CROP07,01/09/2023 00:24,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (104).MP4,CROP07,01/09/2023 00:25,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (104).MP4,CROP07,01/09/2023 00:25,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (103).MP4,CROP07,01/09/2023 00:26,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"AL, EA",Y
1st Sept am 2 beavers (103).MP4,CROP07,01/09/2023 00:26,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (102).MP4,CROP07,01/09/2023 00:26,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EW,Y
1st Sept am (101).MP4,CROP07,01/09/2023 00:27,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (100).MP4,CROP07,01/09/2023 00:48,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (99).MP4,CROP07,01/09/2023 00:50,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (98).MP4,CROP07,01/09/2023 00:51,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (97).MP4,CROP07,01/09/2023 00:51,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (96).MP4,CROP07,01/09/2023 00:54,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (95).MP4,CROP07,01/09/2023 00:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,N
1st Sept am (95).MP4,CROP07,01/09/2023 00:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am (94).MP4,CROP07,01/09/2023 00:56,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (93).MP4,CROP07,01/09/2023 00:57,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (92).MP4,CROP07,01/09/2023 00:58,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 3 beavers(91).MP4,CROP07,01/09/2023 00:58,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(91).MP4,CROP07,01/09/2023 00:58,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(90).MP4,CROP07,01/09/2023 00:59,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(90).MP4,CROP07,01/09/2023 00:59,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(89).MP4,CROP07,01/09/2023 01:00,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(89).MP4,CROP07,01/09/2023 01:00,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(88).MP4,CROP07,01/09/2023 01:01,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(88).MP4,CROP07,01/09/2023 01:01,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(87).MP4,CROP07,01/09/2023 01:01,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(87).MP4,CROP07,01/09/2023 01:01,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(87).MP4,CROP07,01/09/2023 01:01,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 3 beavers(86).MP4,CROP07,01/09/2023 01:02,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(86).MP4,CROP07,01/09/2023 01:02,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 3 beavers(86).MP4,CROP07,01/09/2023 01:02,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am (85).MP4,CROP07,01/09/2023 01:04,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am (85).MP4,CROP07,01/09/2023 01:04,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 2 beavers (84).MP4,CROP07,01/09/2023 01:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 2 beavers (84).MP4,CROP07,01/09/2023 01:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 2 beavers (86).MP4,CROP07,01/09/2023 01:08,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,N
1st Sept am 2 beavers (86).MP4,CROP07,01/09/2023 01:08,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EW,Y
1st Sept am (82).MP4,CROP07,01/09/2023 01:09,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (81).MP4,CROP07,01/09/2023 01:10,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (80).MP4,CROP07,01/09/2023 01:55,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (85).MP4,CROP07,01/09/2023 01:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (85).MP4,CROP07,01/09/2023 01:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,Y
1st Sept am (78).MP4,CROP07,01/09/2023 01:56,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (78).MP4,CROP07,01/09/2023 01:56,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,Y
1st Sept am (77).MP4,CROP07,01/09/2023 02:18,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (76).MP4,CROP07,01/09/2023 02:20,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (75).MP4,CROP07,01/09/2023 02:27,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (74).MP4,CROP07,01/09/2023 02:33,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (73).MP4,CROP07,01/09/2023 02:33,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"SG, EA",Y
1st Sept am (72).MP4,CROP07,01/09/2023 02:34,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (71).MP4,CROP07,01/09/2023 02:37,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (70).MP4,CROP07,01/09/2023 02:38,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers(69).MP4,CROP07,01/09/2023 02:38,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(69).MP4,CROP07,01/09/2023 02:38,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers(68).MP4,CROP07,01/09/2023 02:39,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(68).MP4,CROP07,01/09/2023 02:39,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (67).MP4,CROP07,01/09/2023 02:40,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (66).MP4,CROP07,01/09/2023 02:41,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (65).MP4,CROP07,01/09/2023 02:42,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am (64).MP4,CROP07,01/09/2023 02:42,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (63).MP4,CROP07,01/09/2023 02:43,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers (61).MP4,CROP07,01/09/2023 02:45,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers (61).MP4,CROP07,01/09/2023 02:45,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (60).MP4,CROP07,01/09/2023 02:45,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (60).MP4,CROP07,01/09/2023 02:45,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (60).MP4,CROP07,01/09/2023 02:46,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (59).MP4,CROP07,01/09/2023 02:47,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (59).MP4,CROP07,01/09/2023 02:47,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (58).MP4,CROP07,01/09/2023 02:47,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (58).MP4,CROP07,01/09/2023 02:47,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (57).MP4,CROP07,01/09/2023 02:48,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (57).MP4,CROP07,01/09/2023 02:48,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (56).MP4,CROP07,01/09/2023 02:49,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (56).MP4,CROP07,01/09/2023 02:49,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (55).MP4,CROP07,01/09/2023 02:49,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (55).MP4,CROP07,01/09/2023 02:49,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(54).MP4,CROP07,01/09/2023 02:51,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(54).MP4,CROP07,01/09/2023 02:51,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(53).MP4,CROP07,01/09/2023 02:51,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(53).MP4,CROP07,01/09/2023 02:51,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(52).MP4,CROP07,01/09/2023 02:54,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(52).MP4,CROP07,01/09/2023 02:54,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(51).MP4,CROP07,01/09/2023 03:02,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(51).MP4,CROP07,01/09/2023 03:02,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(50).MP4,CROP07,01/09/2023 03:04,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(50).MP4,CROP07,01/09/2023 03:04,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(50).MP4,CROP07,01/09/2023 03:04,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(51).MP4,CROP07,01/09/2023 03:05,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(51).MP4,CROP07,01/09/2023 03:05,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"EA, VO",Y
1st Sept am 3 beavers(51).MP4,CROP07,01/09/2023 03:05,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"EA, AL",Y
1st Sept am 2 beavers (48).MP4,CROP07,01/09/2023 03:08,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers (48).MP4,CROP07,01/09/2023 03:08,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers (47).MP4,CROP07,01/09/2023 03:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers (47).MP4,CROP07,01/09/2023 03:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(46).MP4,CROP07,01/09/2023 03:12,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 3 beavers(46).MP4,CROP07,01/09/2023 03:12,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(46).MP4,CROP07,01/09/2023 03:12,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(45).MP4,CROP07,01/09/2023 03:14,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 3 beavers(45).MP4,CROP07,01/09/2023 03:14,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 3 beavers(45).MP4,CROP07,01/09/2023 03:14,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(44).MP4,CROP07,01/09/2023 03:14,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(44).MP4,CROP07,01/09/2023 03:14,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(49).MP4,CROP07,01/09/2023 03:15,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"VO, AL, EA",Y
1st Sept am 2 beavers(49).MP4,CROP07,01/09/2023 03:15,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"AL, VO",Y
1st Sept am 2 beavers(48).MP4,CROP07,01/09/2023 03:16,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(48).MP4,CROP07,01/09/2023 03:16,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(47).MP4,CROP07,01/09/2023 03:18,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(47).MP4,CROP07,01/09/2023 03:18,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(46).MP4,CROP07,01/09/2023 03:23,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(46).MP4,CROP07,01/09/2023 03:23,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(45).MP4,CROP07,01/09/2023 03:30,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(45).MP4,CROP07,01/09/2023 03:30,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(38).MP4,CROP07,01/09/2023 03:32,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(38).MP4,CROP07,01/09/2023 03:32,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(37).MP4,CROP07,01/09/2023 03:33,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(37).MP4,CROP07,01/09/2023 03:33,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(36).MP4,CROP07,01/09/2023 03:34,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(36).MP4,CROP07,01/09/2023 03:34,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(35).MP4,CROP07,01/09/2023 03:35,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(35).MP4,CROP07,01/09/2023 03:35,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(34).MP4,CROP07,01/09/2023 03:39,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,N
1st Sept am 2 beavers(34).MP4,CROP07,01/09/2023 03:39,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SW,Y
1st Sept am 2 beavers(34).MP4,CROP07,01/09/2023 03:39,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,Y
1st Sept am 2 beavers(33).MP4,CROP07,01/09/2023 03:40,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(33).MP4,CROP07,01/09/2023 03:40,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(32).MP4,CROP07,01/09/2023 03:42,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(32).MP4,CROP07,01/09/2023 03:42,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(31).MP4,CROP07,01/09/2023 03:43,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"EA, VO",Y
1st Sept am 2 beavers(31).MP4,CROP07,01/09/2023 03:43,Beaver,Castor_fiber,2,fighting over the stick,Sep_23,CROP07_Sep_23,CROP_0907,kit,"EA, PL",Y
1st Sept am 2 beavers(30).MP4,CROP07,01/09/2023 03:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(30).MP4,CROP07,01/09/2023 03:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,"VO, EA",Y
1st Sept am 2 beavers(40).MP4,CROP07,01/09/2023 03:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(40).MP4,CROP07,01/09/2023 03:55,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(39).MP4,CROP07,01/09/2023 03:56,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers(39).MP4,CROP07,01/09/2023 03:56,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (27).MP4,CROP07,01/09/2023 03:57,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (26).MP4,CROP07,01/09/2023 03:57,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (25).MP4,CROP07,01/09/2023 03:58,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,Y
1st Sept am (24).MP4,CROP07,01/09/2023 03:59,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EW,Y
1st Sept am (23).MP4,CROP07,01/09/2023 03:59,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (22).MP4,CROP07,01/09/2023 04:00,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am (2).MP4,CROP07,01/09/2023 04:02,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,WA,N
1st Sept am 2 beavers(21).MP4,CROP07,01/09/2023 04:02,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers(21).MP4,CROP07,01/09/2023 04:02,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(27).MP4,CROP07,01/09/2023 04:04,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(27).MP4,CROP07,01/09/2023 04:04,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am 2 beavers(26).MP4,CROP07,01/09/2023 04:05,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SG,Y
1st Sept am 2 beavers(26).MP4,CROP07,01/09/2023 04:05,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,EA,Y
1st Sept am 2 beavers(25).MP4,CROP07,01/09/2023 04:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SW,Y
1st Sept am 2 beavers(25).MP4,CROP07,01/09/2023 04:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"SG, EA",Y
1st Sept am 2 beavers(24).MP4,CROP07,01/09/2023 04:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 2 beavers(24).MP4,CROP07,01/09/2023 04:07,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"EA, SG",Y
1st Sept am 2 beavers(23).MP4,CROP07,01/09/2023 04:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 2 beavers(23).MP4,CROP07,01/09/2023 04:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 2 beavers(22).MP4,CROP07,01/09/2023 04:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,AL,Y
1st Sept am 2 beavers(22).MP4,CROP07,01/09/2023 04:09,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,AL,Y
1st Sept am 2 beavers(14).MP4,CROP07,01/09/2023 04:11,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,kit,"AL, SG",Y
1st Sept am 2 beavers(14).MP4,CROP07,01/09/2023 04:11,Beaver,Castor_fiber,2,,Sep_23,CROP07_Sep_23,CROP_0907,adult,"AL, WA",Y
1st Sept am (13).MP4,CROP07,01/09/2023 04:13,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SW,Y
1st Sept am (13).MP4,CROP07,01/09/2023 04:13,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,SW,Y
1st Sept am (13).MP4,CROP07,01/09/2023 04:13,Beaver,Castor_fiber,3,,Sep_23,CROP07_Sep_23,CROP_0907,adult,WA,Y
1st Sept am (12).MP4,CROP07,01/09/2023 04:15,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,"EX, SG",Y
1st Sept am (11).MP4,CROP07,01/09/2023 04:17,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SW,Y
1st Sept am (4).MP4,CROP07,01/09/2023 04:22,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,N
1st Sept am (10).MP4,CROP07,01/09/2023 04:37,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,kit,SG,N
1st Sept am (9).MP4,CROP07,01/09/2023 04:38,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EA,Y
1st Sept am (7).MP4,CROP07,01/09/2023 04:50,Beaver,Castor_fiber,1,,Sep_23,CROP07_Sep_23,CROP_0907,adult,EX,Y
